,Unnamed: 0,reviewId,Bank ,userName,userImage,review,score,createdat,Positive,Negative,Neutral,Compound,Sentiment
1332,1332,gp:AOqpTOGFWcB22nbSF5GwQRa3XMwgaV_yl1PVlnU1tUyUfVJb08x0mZpvjyvP7zPkeoo0mr6AFKAUxvUz6iDjgg,Barclays,Vaqas Ali,https://play-lh.googleusercontent.com/a/AATXAJw6LtN7zwDyVkTD5aQ6W1kioqOSZOZLfHg-MlZM=mo,perfect,5,27/01/2022 12:38,1,0,0,0.5719,Positive
1333,1333,gp:AOqpTOFWPjxU0FcPysstw2MQ3TBnZEHjkK4KevIOSHnFPSupMTVXAwZvcleEKoyVolMckCy8ug6OuPecLsiLWQ,Barclays,S TKNa,https://play-lh.googleusercontent.com/a-/AOh14GhHx9FLzqyd_lhDWbaQdoCYHBCu0JGU-ZDL-2QE,great app everything need mobile banking,5,27/01/2022 12:22,0.451,0,0.549,0.6249,Positive
1334,1334,gp:AOqpTOE_9IYraSedJGi4JRshtS9kpK9RMAD5QhSARojzlZHnrysSCc_k8QMXAf4tUJVZiDrBnLrp13V7DYJxSw,Barclays,Clive Brown,https://play-lh.googleusercontent.com/a/AATXAJytGnkkRHstJZ7o_g0wiaY2429eR0gWVbHS1MKo=mo,excellent service,5,27/01/2022 12:20,0.787,0,0.213,0.5719,Positive
1335,1335,gp:AOqpTOES2wKDufKDw8uVRm3fO7O9wkRPe14xjMJjVxMcPryMbA35ZiulOrsspiwqonF_foSbJUA2mIwMMmr6IQ,Barclays,Stephen Shute,https://play-lh.googleusercontent.com/a/AATXAJzKVHlFBvFLNu1Nf6GFH_WygbmO3GjEWtG_guef=mo,easy use,5,27/01/2022 12:19,0.744,0,0.256,0.4404,Positive
1336,1336,gp:AOqpTOEYBQIBld6MuXLr9MSgi6rNBXiFVA3W3RAqIA7v22Heo0kkYEKtQF710rcWALEpQmqFxlSFuSGas63I6w,Barclays,Alison Bowen,https://play-lh.googleusercontent.com/a/AATXAJxTgnB6j1XWQl9pBoWNY9bnpzaylFx2wmGHyR8=mo,recently taken repeated attempt log cant get far putting pin would good idea delete people payee list using app using online banking,4,27/01/2022 12:14,0.121,0,0.879,0.4404,Positive
1337,1337,gp:AOqpTOEg8NYwWuvl9YUPLW0fqJ1f4EBsUajlaKDs8HeyIxoQQTszF2YdGae07gXFmrwIy8Y-PuhpIWPZaZVbzQ,Barclays,Brian Gardener,https://play-lh.googleusercontent.com/a-/AOh14GgWuFEO9qhf4td4buhUcjgPtpxSedlpwDNBJmkd,always work couldnt happier although would like ability pay cheque,5,27/01/2022 11:55,0.321,0.279,0.401,0.1591,Positive
1338,1338,gp:AOqpTOFD0sM5RvFBjE6RNKdit0_-uZfun2e_o-0PCkD27ZNla60SKSsH9CWS_BcO_6Yt5MQdYicIa7_Rz8eSSA,Barclays,carl jones,https://play-lh.googleusercontent.com/a/AATXAJxVnOblPwfcHYEouiDJKzcv98_gm8xRPur0RgId=mo,doesnt work huawei phone actually buy another phone banking,1,27/01/2022 11:37,0,0,1,0,Neutral
1339,1339,gp:AOqpTOG2VEUuMq8eBd4adwXxDhTdqMyGDVxQnQ_RM86xFKTC6OCyxmwCQGGYGv0eAIkJn4_c5eWdu3qws9lWbA,Barclays,Filippo Pagano,https://play-lh.googleusercontent.com/a-/AOh14Ggze2nUzQvJeJMRivybr5O_TB70YQswNUztRRO0QQ,tell get app tell everything spent 2 hour trying get answer question 2 hour still question one able help give number spent another 1 hour trying speak someone useless didnt help anyone really care customer unbelievable,1,27/01/2022 11:36,0.291,0.067,0.642,0.8155,Positive
1340,1340,gp:AOqpTOE9ox8NQ1aqs2wPZj4N5IKwv3mYTBC5pmoZroony5pAqo_QQkB98kpIYf8EOcdfbGTtiyvrbNTywz8fGQ,Barclays,Karah Seif Hakika,https://play-lh.googleusercontent.com/a/AATXAJyPLY8SHiYiDD-mHwRsaqxLDNdUgsE4tUc896Dv=mo,rarely experiencing issue app issue team quickly help,5,27/01/2022 11:33,0.278,0,0.722,0.4019,Positive
1341,1341,gp:AOqpTOHbFo0VrelcQi_CygghPFbHNDve0lg39aRaEzwf7nFdqCD-FDUBQXzNgSYXgdhp1SSfe-zpqZtX3xpcFA,Barclays,Anthony Lyons,https://play-lh.googleusercontent.com/a/AATXAJyzBLQcLnm7ZiMz4jdfNU-Mi-IVu5tkItWsLlXQ=mo,great app especially compared big bank apps problem bug creep whenever update upgrade phone,4,27/01/2022 11:31,0.218,0.144,0.638,0.34,Positive
1342,1342,gp:AOqpTOHCmXB51ylmCwbQoMHURbk2oR6xDBTKck2ELqbkSRFgGHntVVEe8JAjjWfYcEf_po_CIBtKHDVfO4g0mg,Barclays,Cliff Waters,https://play-lh.googleusercontent.com/a/AATXAJwmGV8zzzqJp1oy05dJn2mKwUdRcbIw3Pbkfzn2=mo,love,5,27/01/2022 11:29,1,0,0,0.6369,Positive
1343,1343,gp:AOqpTOEO3_c1QeV-V4_UuYIs_Pv04dFy9WntXIOoV9trj8dvXnHnTgGhuF4JP7WeC4WeFUEcdoIGLHPfvLa4uQ,Barclays,Julie Watts,https://play-lh.googleusercontent.com/a/AATXAJyIDBbbi79vt2A7Tls0T38GBHMqUVgSfYX4PisM=mo,cautious using app phone im pleased finally got everything quick easy well set,5,27/01/2022 11:01,0.432,0.077,0.492,0.7579,Positive
1344,1344,gp:AOqpTOGDd86MaaHpKxc_VzNdpPRsiddFQnobq_Qepxqbc4aFTHfm8RP7HjSSnG1jeKNEAAp6qhBKO3xch6DGTQ,Barclays,stuart brown,https://play-lh.googleusercontent.com/a-/AOh14GjYEuehRor3HWKsvoSloacpqxLyxI9F5lZQfbHl_94,easy like,5,27/01/2022 10:53,1,0,0,0.6597,Positive
1345,1345,gp:AOqpTOGJ8SUAZ3ouRjq_xxj5AJJCGOC1VMVg4GAo2mU-HZB1o3V4RfiGM8sAWPEtP1Yd-0fnq3zOQWspuUWjVA,Barclays,Helen Tidswell,https://play-lh.googleusercontent.com/a/AATXAJzbNDuQRl6dJ10ltrdUvolnZ2iC-YTOSMthroCz=mo,easy use,5,27/01/2022 10:43,0.744,0,0.256,0.4404,Positive
1346,1346,gp:AOqpTOGUtQAQCXv4la0mQB6zY8FcdwfQUP8Agp4cB0Yjr_V9fxiyX1SUKDUzfQYtELJXHzHeeW3a9GwPM5pQQA,Barclays,Susan Cook,https://play-lh.googleusercontent.com/a/AATXAJyzYoGgX5JVuDix66R7C88unJC2iGbLcLwMUusQ=mo,easy use,5,27/01/2022 10:30,0.744,0,0.256,0.4404,Positive
1347,1347,gp:AOqpTOGGVONdeb9WBKq7r1xA_Vv_FSqm57of-_UItrcYvCpeMxsk0AeC3YLgMQHlAr026RIkid_bPghzXdY0QA,Barclays,Michael Hall,https://play-lh.googleusercontent.com/a/AATXAJzTwxl7URdcTJaDgpJp6-oDKrFTJqKePzohLUiz=mo,great app could look direct debitstanding order calculator eg select direct price want total box bottom total value would help see much still left pay different period month,4,27/01/2022 10:25,0.301,0.04,0.659,0.8442,Positive
1348,1348,gp:AOqpTOE-TD-fPjR0yaiQAW5AJ_LRP40aF1EYchI1Ct8UieQ0As3TNuqKbZWPOS0nI30Ser-dvHLG9hwc5SOfRQ,Barclays,Andy Powell,https://play-lh.googleusercontent.com/a/AATXAJzZlllKLiM0iQbLyr0S0GfL5pf3P9KbqinMxdYD=mo,easy use,5,27/01/2022 09:59,0.744,0,0.256,0.4404,Positive
1349,1349,gp:AOqpTOHci4r5Pet_jc08VhqLhsBjCwUzRcCfEO3hXErsgYyJ03S2K23jj_AfBKzAa5OW2qE7XVxwW8GuFeOyTA,Barclays,Ioana B.,https://play-lh.googleusercontent.com/a/AATXAJzcf6nDkGbVVEzQUDH_B9kTkyUya_Ncmjf92ygn=mo,horrible hate app cant even log account web supposed app cant say website apply app dont option like continuous loop without ending ill change bank provider reason ive enough many issue,1,27/01/2022 09:56,0.06,0.241,0.699,-0.7893,Negative
1350,1350,gp:AOqpTOFd1IGYEacJnP8Ztk_Cetv2dmCiPpCfws1O1yPs1AW5x5CBpgOBQz4C4dG9cr9XaZogTglGDVyfMzpIqw,Barclays,Julia Clarke,https://play-lh.googleusercontent.com/a-/AOh14GhxQETui_RPHtObUvCPBnCvvyRJzmuKyPzsv31pTw,easy use,5,27/01/2022 09:54,0.744,0,0.256,0.4404,Positive
1351,1351,gp:AOqpTOGN0RH9UE8vWhjVo5tpNuYdhXwQKpSBVz5octGwUcthD5ly1p4Nlq3FACBYzeCPNlPI05rXEjc4C8nQhA,Barclays,Vijay Kumar J,https://play-lh.googleusercontent.com/a-/AOh14GiyuRIeXnRNF6tOv2JXHD-o9kGjfrphpmrBkEXvlw,excellent handy,5,27/01/2022 09:42,0.787,0,0.213,0.5719,Positive
1352,1352,gp:AOqpTOH6s5fGBHAu8Z9aTpExphP4IeMY6UEzpragKCqxVI2VRgdxhui8nuJFRhNN6LsLTAfTtXCu-0rMPL82PQ,Barclays,Jana Peachey,https://play-lh.googleusercontent.com/a/AATXAJyR1PskRCagEkRlht5DexjyhrwQukwIfHFpRPeY=mo,easy use really happy app would recommend friend,5,27/01/2022 09:41,0.759,0,0.241,0.9117,Positive
1353,1353,gp:AOqpTOG-d_H8g4BVWx7jnz-XMgqVau8-L9WbGSTuZm2uXMJNBdeX3f9GsN_VjPCa0FsgjfjUkrbB-rnOVMgxgg,Barclays,riada kullani,https://play-lh.googleusercontent.com/a-/AOh14GgUZ9Wa2wJfC0J-OpMJUSK9fxqGVKZJZAgSq7qR,best ever,5,27/01/2022 09:20,0.808,0,0.192,0.6369,Positive
1354,1354,gp:AOqpTOGi543ksGABkKHKNqYv7S-dC_WL_5jkFCJGweTvBgC2_xhcEkINa6tYnwVRhnx4Oa84BmUSZHFR7Yp7oQ,Barclays,Eunice Turp,https://play-lh.googleusercontent.com/a/AATXAJyyXT9I9jF4qiD-iOl30NtcXkKeSFv0jZEm4i9g=mo,work brilliant easy use,5,27/01/2022 09:09,0.77,0,0.23,0.7717,Positive
1355,1355,gp:AOqpTOHVBvhTiBrXV-J6M1bqEYFQuqho09CKLBDuL9umhXc-lRZ_Vw-0P31IkSBAa3o4prqtDdPSzs7UuDKI0g,Barclays,Paulo Correia,https://play-lh.googleusercontent.com/a/AATXAJzIZqn10GvFFdZ1isbZ94lrc4GKhdCweobh73-O=mo,good app,5,27/01/2022 09:03,0.744,0,0.256,0.4404,Positive
1356,1356,gp:AOqpTOHd84iBgmEVxxkUR9LX1r9KpR0tdvnYJBntltaWxHgXfMgk38L-gFuH414QcYLHjrpast9MwBB6Rkv3dQ,Barclays,Izabela Kubina,https://play-lh.googleusercontent.com/a-/AOh14GgNE-QBcc5KGkrTTWTZJsFxT_uw16OxG07bULoe8Yo,cant pay cheque init wont take picture properlyim isolating cant go bank,1,27/01/2022 08:59,0.105,0,0.895,0.0762,Positive
1357,1357,gp:AOqpTOFLevvm5MNwZHnvXWGXBAfHiOcpHR6gO08rvxchkIC6NShFQRrALFJQ1WAsfV9q90Wf_pU00Ll4i-azWA,Barclays,Ayo Moibi,https://play-lh.googleusercontent.com/a/AATXAJwXqvILLE93us39EGFkPycQ9oRIQ7AR912aoDw=mo,good,5,27/01/2022 08:51,1,0,0,0.4404,Positive
1358,1358,gp:AOqpTOHJdieOxOQI0sWEP7hCkZUOkL8SqJXhw1ISx9sp92vCNgCXT2uMOxoT6YRADr3RgQBk6QGVFIEAn5rlzA,Barclays,Elvis Otoghile,https://play-lh.googleusercontent.com/a/AATXAJyHsdg-xEskkpca16PHKPhldp9ulD3fbAhX4zKj=mo,nice app good simple use,5,27/01/2022 08:37,0.655,0,0.345,0.6908,Positive
1359,1359,gp:AOqpTOHDGOD_botPjaxCfHyeaE2J7hY2Qj2dZm1RtUqRzXSZxu3QPkJkLaKy9JWRExMjJ_gVa8prHXktLjuoEQ,Barclays,Laurence Wilmer,https://play-lh.googleusercontent.com/a-/AOh14GhE4duCOukDEdk9Oy6zn479_CUxDRYmeNtJHvsjYQ,convenient banking,5,27/01/2022 08:23,0,0,1,0,Neutral
1360,1360,gp:AOqpTOFYLPEloa8l3Mw6wb_-W3UmPYN50C6BkXxGt7-PI-vCtilm3FoSdA7UJgUmhaJlDyv0SwdmHVD7nlIZlg,Barclays,Mike Crocker,https://play-lh.googleusercontent.com/a/AATXAJwh5gNZcd2mI6adFsokzWzvRANLFlP0JpWk0Es4=mo,easy convenientwell designed site,5,27/01/2022 07:57,0.492,0,0.508,0.4404,Positive
1361,1361,gp:AOqpTOGarWJUqXQjUYyfIbjJuX9X-pjRqQ4cIoXzHfc8wgLsR8Hpcjw153u-co6JQJnkgp8U8Kf-QqgB0bXvzA,Barclays,Errol Thomas,https://play-lh.googleusercontent.com/a-/AOh14GgV6gcqzLi31-oeXD4BJreOENTFnTzJvfVc9Z5zDw,brilliant,5,27/01/2022 07:45,1,0,0,0.5859,Positive
1362,1362,gp:AOqpTOEO66Urt06FTTB4MSRf7H3vwmjWsq1_oXnBUdrRFGNR6AEZAIptpaWoyWhyjOjlRJ14c8cuEqoUjkoFQw,Barclays,Claire Hudson,https://play-lh.googleusercontent.com/a-/AOh14Gh4c8eBCedSOzHLhNhpB5HYnOMhkW1VzWQ5V_hi,really easy use navigate easy set make internet banking easy,5,27/01/2022 05:28,0.578,0,0.422,0.8618,Positive
1363,1363,gp:AOqpTOGpO1vS9Hd9JoK-U7bu3sRptdjKyvf3_bnWoWHagsbimCYNCSm5iTeB2_Nlr534Vo5iq0-QzGyl-1WT8w,Barclays,Michelle Stoessel,https://play-lh.googleusercontent.com/a/AATXAJy3-AJax8JU6Rkjff20r-m3WCzawV_jJfVZs_PJ=mo,user friendly useful able pay cheque especially bank closing branch everywhere,5,27/01/2022 05:12,0.394,0.09,0.516,0.6908,Positive
1364,1364,gp:AOqpTOEJ-TMTfY1SV8sgkv-FlYX7xSPrhPT-r4ZLCEAUoxEFioiVevTSKnO5P0CQbLKrrBJa4ERaJXQ5rnIq-g,Barclays,Ron Kelly,https://play-lh.googleusercontent.com/a-/AOh14GjgnO20_7DbhW4RHa507EfVah24iGN1p64_CZUD,unable execute international transfer australia executing international transfer using respond function unable verify obtain 6 figure code explanatory note partially hidden screen number pad scroll facility read hidden text,3,27/01/2022 02:09,0.046,0,0.954,0.0772,Positive
1365,1365,gp:AOqpTOE5FPjLik0S-Ej2K85AsUNigtkzFZQtapMHryA-JC3zJFE5Iehug6h8H7EkCNXR5beMfAf-mzkVqz28BQ,Barclays,Yousef Al-Damgha,https://play-lh.googleusercontent.com/a-/AOh14Gixry1IhX-x6V53BolS3yYAJSKLcpdEnP4ea__v,really bad open account dont know,1,26/01/2022 23:53,0,0.431,0.569,-0.5849,Negative
1366,1366,gp:AOqpTOFcWf-MI9qClJya-Ne5i8FgP6jmbXzNURcgVnFbvbcvVNJkpAqV2dfNKUbCrJpFJNul_A2_ZUbfNRb5kA,Barclays,ay eleru,https://play-lh.googleusercontent.com/a/AATXAJxNPS2vpxGEMSfDJEmHHp5gFEljlxqYnCamV2aj=mo,trying open account abysmal,1,26/01/2022 23:42,0,0,1,0,Neutral
1367,1367,gp:AOqpTOEeR2u5vHmzWH7_F7OinGstm-Qk_q9Dym-KzV4mafKGEEw3G4o4PyFnVXfcWhnjMHpXWqEExuYP1K_rBg,Barclays,Mark Howard,https://play-lh.googleusercontent.com/a/AATXAJyZOvZeUptDJEf4x0tGStEu2vZWQLgWWvZEXxp2=mo,good clear app banking activity need,5,26/01/2022 23:14,0.579,0,0.421,0.6705,Positive
1368,1368,gp:AOqpTOFJjrwjucFzXGsw0WlDGNoz_N2jxAUmY276imnJaVZqm8AjEw68O_80iAlkur7X-SBLp2B_z13Bw8JhUg,Barclays,Dr Mahfujul,https://play-lh.googleusercontent.com/a/AATXAJw92iG0yt7uO-tWPIadL6jeMWzix9sPvZgtYRSR=mo,good,5,26/01/2022 22:36,1,0,0,0.4404,Positive
1369,1369,gp:AOqpTOHOfW-f9sHtzxNaJ2bGVpx0BxDWmYzjbUy8K1eLKqLceRB9xrHMl9TQwLQb_ImtjQ60Binp0puz-E84AQ,Barclays,Victoria Perez,https://play-lh.googleusercontent.com/a/AATXAJzomqqfIA_dEPmmxoDrTbznjOF4S2AvtuEkuOF4=mo,excellent service,5,26/01/2022 22:09,0.787,0,0.213,0.5719,Positive
1370,1370,gp:AOqpTOFpsj87mqu9hZ08OwUbOizngTzF2kt59ND2DYRoLa8HsY2YPE_f-VNzoqJKiz4TayKs0DdH_tQCjAoVEw,Barclays,Anar Nusrat,https://play-lh.googleusercontent.com/a/AATXAJyXxzOKyMzLpEiFq9pi6h2QbuUUEA-RD7ymvbg7=mo,excellent app make life easier thank,5,26/01/2022 22:05,0.75,0,0.25,0.8402,Positive
1371,1371,gp:AOqpTOH1namFvUNYFaxz63qiTLFU62Ovpw84fW_0LAufXWo83AIjBHtQWW7JXX2Cb8BbKMUBHSTd7b5FxOYCVw,Barclays,Ibrahim Hussein,https://play-lh.googleusercontent.com/a-/AOh14Ghc5iB1qMBFsTiqc4TUNJ3o4rU38P_7_brzT2Lqqg,doesnt work long time,1,26/01/2022 21:52,0,0,1,0,Neutral
1372,1372,gp:AOqpTOFLMTpGxxdk1Yp22_U69lWOaDhb2n5ZOdrfMQ14P-3YwSKnYMmqDxwXZ1rLqy0QxEW_-pzaS_iSr4iIxQ,Barclays,Tony Shepherd,https://play-lh.googleusercontent.com/a/AATXAJzR1cxEsANn5c2f-XtBbpZRDrGBqWO1YgvZEstI=mo,think made easy use importantly make feel incontrol safe thanks,5,26/01/2022 21:08,0.647,0,0.353,0.875,Positive
1373,1373,gp:AOqpTOEyZXF9WGOcmSRKbQ8NjS9iyyUa3RGjXQgQETHQg3aJmMDtd0TiLk15hUd4xa2rg__MsMyTcEUaakn80Q,Barclays,Hard boiled eggs and nuts,https://play-lh.googleusercontent.com/a-/AOh14Gj3ncP0XuTNA_7EdHUDyM4oLtZwYanlDgKg05AXiw,useful never really go bank,5,26/01/2022 21:04,0.42,0,0.58,0.4404,Positive
1374,1374,gp:AOqpTOGeDn7kTaVEKVbZyszIwlHnsD1HH57zhXswzzmIIJQEjVk5gKM1q5kiBc9srD4MyyufmfvnK-zrVkk8fw,Barclays,John Selley,https://play-lh.googleusercontent.com/a/AATXAJxr5VjUUGOdmxtEI9sPFqg-7D27OsM3Z6nMBG8U=mo,like app find easy use,5,26/01/2022 20:54,0.643,0,0.357,0.6597,Positive
1375,1375,gp:AOqpTOF-AMo0R9BuMArTWSk6dqronUa7j_fWft2L0Lj6Tq1LOYQ-xxtssuVyztxYkOVniGPLS_y8_53-qEhzhQ,Barclays,Arif YNWA,https://play-lh.googleusercontent.com/a-/AOh14GhdKXq9-Gz-QZPVojOUmP00_lXeKV0F9jd4w7r-tw,useful app,4,26/01/2022 20:42,0.744,0,0.256,0.4404,Positive
1376,1376,gp:AOqpTOF3Ll0rrlCTiu9Q_mDZoCDR-u_FwjQhsL_A9XBCjJtNdVwsxeB1uE6ln70wOaxR7xNCXqiFUW0GDxPDMw,Barclays,Jozef Belica,https://play-lh.googleusercontent.com/a-/AOh14GiNhiHO6wSdSW2lRckw_ao_gIJEKa1SgOEogjQ70A,plenty thing manage app 1 star le bcs cant download view bank statement cant print date bank statement 2 star le cant find function turn screenshot short time cant function like pc bank app allow exactly function like desktop using barclays 15years regularly receiving 14k50k year barclays dont want open business account unbelievable,3,26/01/2022 20:10,0.067,0.099,0.834,-0.1882,Negative
1377,1377,gp:AOqpTOEnoXlVdYbi4tXOKYBdmQOO0V10aGTqE86nU8YA_X1tk3vhFpKGaP0kPfXF-zDmcsxMqZAJFHSCNg7HpA,Barclays,Bruno von Janowski,https://play-lh.googleusercontent.com/a-/AOh14GgnC7bnStNAb0LESvyo0GaAWTZyHsH9noCYFYZI,fine problem,5,26/01/2022 20:09,0.4,0.6,0,-0.2263,Negative
1378,1378,gp:AOqpTOFAaqLU2wNknB8gB0LIF0NvM6hHPCSVlxgrDzB1lLc4_3Q3571bmJabedz0JTZ_sTZqte4kIQUWpFqNTg,Barclays,paul sinbad,https://play-lh.googleusercontent.com/a/AATXAJyGNZIWONVgUIgAiJbgmqDXSweJs3R2cd9_mbpQ=mo,happy barclays still,5,26/01/2022 19:47,0.649,0,0.351,0.5719,Positive
1379,1379,gp:AOqpTOFtiawphVJabScbMWIYl9bNUanmkBU425SQjuMoGm-TZRZPdLFb4Aw1a3BhZeJQgeEM7pCvh071mXG-0w,Barclays,Kristian Holsheimer,https://play-lh.googleusercontent.com/a-/AOh14GgiBGj9Rg531Rl1yhyHURIQLoYp7Nsn6i7av3AzWmw,app clunky frustrating multitasking pain app close switch another app barclays block google pay youre stuck clunky app want use contactless payment phone app reason choose different bank altogether late p review deleted somehow reposted,1,26/01/2022 19:45,0.031,0.299,0.67,-0.8807,Negative
1380,1380,gp:AOqpTOHwpQrdG8aQ-0kgkZd39Hw3JmYNngm2jgTtwaeqJe-Cw6CDzLDhxsJAStwOqjCmcnrlXpjkefBTzI9aJg,Barclays,Aloysius Meredith,https://play-lh.googleusercontent.com/a/AATXAJzWo9ujk6CpQtG7E9V--lfv-V4mDZn3VDibAnB2=mo,good,5,26/01/2022 19:29,1,0,0,0.4404,Positive
1381,1381,gp:AOqpTOG1K5uncDdfLhvJ5uoLlPtsY3NEy4ZSaSaDePbZleU8vLgRrf0n0wl8eH6EuBL9fLk2WA3l_2rUHeexOQ,Barclays,Susan Fitzgerald,https://play-lh.googleusercontent.com/a/AATXAJw7DGWvvBWWCkBiBUZHlx6vj7BJy7lEHwFoCABh=mo,excellent,5,26/01/2022 19:13,1,0,0,0.5719,Positive
1382,1382,gp:AOqpTOHlSSC6F5Pe4wCePmz73n6KS7jLg-p7pwlMSQbuLwWsS26VPAIiXFaiZ4StT412sjp6_JWlSDGXzr3OrQ,Barclays,Fatjon Hoxhaj,https://play-lh.googleusercontent.com/a/AATXAJwtvn55kBBMJDXtffd77r6WdAThfGNxbSxvP6Vd=mo,great bank,5,26/01/2022 19:13,0.804,0,0.196,0.6249,Positive
1383,1383,gp:AOqpTOELfgFM12955nbrPRrgPVlmQikgzLZFXCpMyYaKSCS9P54NXhAhd-bMVAd-WtvRJzN9sIQ2Oxxj3IYvwA,Barclays,Catherine Evans,https://play-lh.googleusercontent.com/a/AATXAJx_Jya3SDIl6Rb35s0Kz4kPRDGh-p4NAHMx7NIU=mo,easy use,5,26/01/2022 19:11,0.744,0,0.256,0.4404,Positive
1384,1384,gp:AOqpTOERYx1Yhu1eAKAzBhXHasZGxmYzCdd1oWwEzuArr_R5AomyuZd0zojFCY8GUQmB_igHGFkU2NVMg1sRQg,Barclays,Matthew Lake,https://play-lh.googleusercontent.com/a/AATXAJyTUMQTuNp-TzCgluLRFIifOlsImecobHzQZM0O=mo,problem far really pleased,5,26/01/2022 18:56,0.405,0.342,0.253,0.1263,Positive
1385,1385,gp:AOqpTOEeVjxSEw-BeLZvBNFZAXCql3p0ZlTwq37JPHNhKpZFgRzlk-pGufgGjxepMJa38vPC4reM_tdyD2_eJA,Barclays,JERUSALEM ARISE MINISTRIES,https://play-lh.googleusercontent.com/a-/AOh14GhHmJwSf8Do542oSB_zlfO9_dBA_SLWAXCY1_U8,like dont know help always hand although waiting time long,5,26/01/2022 18:23,0.381,0.151,0.468,0.5334,Positive
1386,1386,gp:AOqpTOFAZ52SzjeGpaUP4n-BpY8Nf1ZKSinSqUuF8_nsJ5zHg4NjiaV876aA2wUGt7DD--X0iUINn12KDzXApQ,Barclays,Ben F,https://play-lh.googleusercontent.com/a/AATXAJyA5RUw7XANDsfInldv3_Q-aywOUaKzYpW-XJss=mo,basic doesnt really wanted paying cheque function absolutely shocking ive attempted well 20 time sticking rule keeping camera steady barclays making running business harder nearest branch 12 mile away absolutely pathetic bank need switch think,2,26/01/2022 18:22,0.051,0.17,0.779,-0.7083,Negative
1387,1387,gp:AOqpTOHe33yfLU2odBMTwOHYxu7mFEOnbFKM5-z3VFCNklobJCOdpiy7Jony6BhTl_qcG2N9YE9GQ5meztXxuA,Barclays,Anni,https://play-lh.googleusercontent.com/a/AATXAJwjhLtDy2_6bsIqnlxuHeZzHuqv73JYdQ9AxC2q=mo,good,5,26/01/2022 18:06,1,0,0,0.4404,Positive
1388,1388,gp:AOqpTOEoKmypVeqWuVcAfJaS3QmXhSmfcm_t7T-_HPpEUPgrljbHay3VeFHHBUrL4OWL7Ek5ExF5JpUpZFw8Bg,Barclays,Foyeke Ayodele,https://play-lh.googleusercontent.com/a/AATXAJzYictkUM61-NoNzjhZEeUez_tWS_uGzJYy3RPn=mo,excellent app easy save use time,5,26/01/2022 17:39,0.766,0,0.234,0.8689,Positive
1389,1389,gp:AOqpTOFs2LA2xRxxJ4JXRP_U9KhL9JnwHY6Qtnb58H5Z-UgFC2rOll3qZros9f_6csbaVGOZGpgkJ1Zrc5zSDQ,Barclays,Gustavo Valente,https://play-lh.googleusercontent.com/a-/AOh14GgIySq90WmPegKfd0k9p8fmluLzkPZY7MhfSIgyoBc,asked register didnt mobile pinsentry registration didnt work since tried 3 time locked pin waiting phone queue 40 minute talk someone help unlock pinsentry regain access mobile banking also tried photographic id registration didnt work abroad nightmare,1,26/01/2022 17:30,0.072,0,0.928,0.4019,Positive
1390,1390,gp:AOqpTOHqQ0PM1c1g9ssSqBJZvjwP8YG9q2QaTDzUKpVh8CXm9D-UMtGSPd8BYmY-5qvXujz96MNFgWbUrIPOzg,Barclays,Paul Wood,https://play-lh.googleusercontent.com/a-/AOh14Gim_KMwu2yVpbSmrhIdB-zIIwZU05SpXYA2EkPywtM,love app cant imagine banking way account 1 place manage money click,5,26/01/2022 17:28,0.296,0,0.704,0.6369,Positive
1391,1391,gp:AOqpTOHzhhpsxsbbLRIoBIxI4VsEXRSz2QW3hTmmGd-GVCYQb1OA85CF_pXLTioR3IShXUXtxRkC5H4_w4kShQ,Barclays,joseph kearney,https://play-lh.googleusercontent.com/a/AATXAJy7wwTE5JebdZis6P4-fY21RMza5M-iVIzZtkPB=mo,complete waste time asking bank statement sent since 12th january post give accountant tax return ive got till january 31st 100 fine 10 day fine wont let share document accountant compleat waste time,1,26/01/2022 16:46,0.092,0.192,0.716,-0.5978,Negative
1392,1392,gp:AOqpTOHBjdngO0lopuo1uDk_lj95NPOzhJiHP9YQKTgF1BtjVQOIqxRaRNJW6Tbt-LwB41ViDPKw5qzd7E0UFQ,Barclays,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,easy payment quickly prossesed good security needed,5,26/01/2022 16:44,0.672,0,0.328,0.802,Positive
1393,1393,gp:AOqpTOHCh5x2coyFeiamkYWt1KzsFJTU_j3or7XP-c6WnJx2pUCQ6idtKc1NCxWxnoLf6_MiVOGnTvYy6rstCw,Barclays,Christian Malim,https://play-lh.googleusercontent.com/a-/AOh14Gh-QQfTtM7tE26Gb5bybYLkGGCkvkLT8ZUaooFvz-U,excellent service good app,5,26/01/2022 16:08,0.767,0,0.233,0.765,Positive
1394,1394,gp:AOqpTOFPp9C_YubTZVVkbPR2N4O3kSEZ_WJ6UbhZi6fYJwP0gsfW20ySafYoZevhpttne5TP52Qm0-XDQpQRuA,Barclays,nasir gujar,https://play-lh.googleusercontent.com/a/AATXAJz6_cWw2Zp4Fvm2BPuo-iqv5tr1Nm7YRAp5MQ5t=mo,best mobile banking app,5,26/01/2022 15:38,0.583,0,0.417,0.6369,Positive
